,date_int,tournament,geodesic,geodesic_home,pop_home,pop_away,home_score,away_score
3538,74158,24,16162.303664985368,17844.011981322717,11598629.5,2159363.0,1,0
8668,76188,23,5750.818708823942,278.82319024812585,7717590.5,67031366.5,0,1
10354,76918,25,12509.839281710365,11779.793213697296,1527933.5,30538.5,4,0
11847,77416,23,9688.578173162374,9807.645181330314,2372271.5,15577990.0,1,0
1064,73132,24,17358.173376712464,232.2493252925991,24656196.0,1764.0,1,0
1057,73128,24,11674.610235434773,16092.87044415466,30444730.5,293130137.0,4,0
11134,77180,24,13161.23935856642,14865.76398500283,1488190.5,174598311.5,5,1
1393,73224,23,9688.578173162374,11199.15434201349,100038543.0,15577990.0,1,1
6845,75534,24,1214.4787302961488,34.91807312222891,1862032.5,1551240.0,0,4
7,72754,24,3135.330271504475,0.0,32910.0,19827150.0,0,2
5601,74995,2,12092.839458527576,58.63213149357383,19098968.0,1764.0,0,1
8050,75919,23,356.41113319604784,51.291013534003454,386603.0,961181.5,2,1
3684,74221,24,16162.303664985368,17257.297704276825,24656196.0,2159363.0,1,1
4242,74406,16,2003.2691225391852,2780.108938555935,25539953.5,23900626.0,3,0
3230,74027,45,2009.3358346953573,76.67921393311431,239245.0,73020.0,2,1
2894,73921,24,545.4689484216021,81.2279192595655,5895685.0,7338218.5,4,0
2914,73926,26,11941.563929215821,56.316097090854036,1527933.5,1764.0,2,2
6675,75461,25,11905.324459166339,10790.462076580345,1334332.5,5381876.5,2,2
10507,76970,23,316.8990134799955,388.95741785196805,12342031.5,4236614.5,1,1
7294,75688,6,1678.545471859112,3051.014625189155,3740160.5,3737082.0,2,2
15483,78870,23,4584.227142549316,131.26419637863393,176661.5,35167955.5,2,0
10433,76945,23,623.9859393799161,623.9859393799161,1764.0,1764.0,2,0
3180,74016,24,11878.19124771219,9688.578173162374,15577990.0,14689717.0,1,0
1131,73154,29,5267.6949786772675,8393.887750354443,3669364.5,1090655.0,0,0
5898,75162,24,1377.4300172113913,163.6083225940921,961181.5,187608.0,3,0
3015,73959,24,1265.6992967152541,230.71354505498533,27000921.0,2007297.0,1,0
4767,74610,19,18390.37961061927,19528.352681735294,3124858.5,1063223.5,1,1
16693,79404,24,9807.645181330314,623.9859393799161,1764.0,2372271.5,1,0
4733,74589,24,623.9859393799161,9807.645181330314,2372271.5,1764.0,1,1
4581,74526,24,2813.231929737693,521.1382091615658,16374337.0,2150468.5,1,0
14972,78676,24,19274.148501734297,623.9859393799161,1764.0,4599255.0,1,2
2545,73752,24,838.9297859411391,347.49744486717776,2516229.0,1397363.0,2,0
9505,76578,7,6713.233300428165,188.04571477941528,3740160.5,673275.0,0,1
2839,73888,50,771.0040751610915,1365.9410837177218,2591961.5,1963927.5,5,0
6924,75551,49,3005.983600730268,131.26419637863393,176661.5,17027226.0,1,1
4080,74362,24,78.12116353726006,48.63750777315173,3039297.5,20811.5,1,0
16620,79401,24,18708.619419587863,17262.264981626755,3667972.5,7552473.5,1,2
9689,76660,24,2391.834330722292,825.3733044030129,14521523.0,1488190.5,3,2
8730,76207,15,7876.919980987557,416.5837458743434,18504015.5,100038543.0,0,1
16445,79271,24,10468.74613193163,19406.354712223583,3569803.0,67031366.5,1,0
12483,77658,15,10468.74613193163,11199.15434201349,100038543.0,67031366.5,3,0
3500,74136,2,14749.47721255277,2609.053673983251,2127321.0,1764.0,0,7
12835,77780,23,10381.902461516767,10610.282790473677,1216465.5,55203918.5,2,1
1653,73291,23,19416.325586526655,188.04571477941528,3740160.5,1764.0,6,0
8983,76315,24,3323.836888390933,38.46637648259383,656077.0,1090655.0,2,1
13521,78110,7,15968.34085310151,623.9859393799161,1764.0,9614972.0,2,0
1703,73314,24,15555.650668700191,18875.460772947565,656077.0,1090655.0,0,1
12816,77776,23,18372.16285602333,18751.829437765668,17027226.0,4516372.5,2,1
5880,75142,24,421.1612085238432,43.578231116987794,1562517.5,3329034.0,1,1
15543,78895,3,5150.3352975845655,8867.300709518266,1764.0,1375405.0,2,1
14682,78539,23,3177.227038335194,366.3021263730419,1397363.0,3740160.5,1,2
2059,73495,6,1752.4430405471255,2538.488851158856,10468969.0,31019153.0,0,1
150,72794,29,7888.776849914249,42.19086913341171,12304091.0,2150468.5,0,0
11521,77326,24,609.3550473989975,253.121110984519,673275.0,421599.0,0,0
2178,73560,24,333.4977567881369,121.93576995400299,3124858.5,961181.5,2,0
10508,76970,23,16092.87044415466,12242.882218600784,108310.0,30444730.5,0,1
8666,76188,23,2306.974069826349,181.21168262759682,1759166.0,100038543.0,0,4
15514,78872,24,9678.885128930438,623.9859393799161,1764.0,4236614.5,2,0
4962,74717,24,2461.4553738052427,20.788914203460866,338021.5,32910.0,1,0
13917,78250,6,2373.7749409858407,2704.0207304010255,2745825.5,2516229.0,1,1
3993,74353,24,421.1612085238432,43.578231116987794,1562517.5,3329034.0,1,1
13682,78168,24,9678.885128930438,15696.83929005364,360697.0,4236614.5,2,0
8074,75939,8,623.9859393799161,3281.1730902768327,89742.5,1764.0,1,1
13553,78140,7,5935.396142091729,295.5807329366363,673275.0,24656196.0,0,2
12253,77573,24,6395.167091787921,292.331420548332,24656196.0,219229.5,10,0
6718,75470,21,13240.8045878836,623.9859393799161,1764.0,1375405.0,7,0
9462,76565,22,8724.921947237839,9550.617708141433,27000921.0,2007297.0,0,1
4379,74456,23,18708.619419587863,19358.57304505898,38127.0,7552473.5,1,5
10071,76779,1,2856.739739217633,15446.692912682705,1764.0,174598311.5,4,1
3341,74088,49,623.9859393799161,18212.87090773455,17031145.5,1764.0,0,0
4878,74655,23,4387.075268000368,0.0,20811.5,74380224.5,1,2
12011,77470,5,1195.067478179544,388.95741785196805,12342031.5,12304091.0,1,1
8047,75919,23,141.94173883448104,0.0,1090655.0,360697.0,1,1
9796,76681,49,1293.3239385217116,221.35631870830355,3082588.0,35167955.5,1,0
674,72941,23,250.251457752921,33.66673602643507,1676892.0,1968091.0,2,5
9444,76559,22,12324.690605162763,12324.690605162763,1764.0,1764.0,1,1
2364,73646,22,623.9859393799161,19410.177468051967,27000921.0,1764.0,1,0
10770,77041,23,12472.818943660372,11554.808553777148,2770.5,307088.5,0,1
16457,79271,24,19051.156631249316,623.9859393799161,1764.0,2007297.0,1,1
2149,73540,24,17293.4940138518,11199.15434201349,100038543.0,176661.5,6,1
14966,78676,23,15555.650668700191,11674.610235434773,293130137.0,1090655.0,2,0
1848,73373,23,16100.988693746494,15696.83929005364,360697.0,16820282.0,0,4
6128,75216,24,4086.2976074104317,56.316097090854036,1527933.5,19827150.0,2,1
854,73024,7,5347.169117886922,66.1998298258476,2930227.0,31019153.0,0,0
10068,76778,1,10468.74613193163,16100.988693746494,16820282.0,67031366.5,0,5
9159,76372,43,2559.890271610879,2825.0586422618208,108310.0,6845750.5,3,1
15591,78903,24,6388.4981238958835,3298.888609599623,1496645.0,85785.0,2,2
6892,75539,45,2487.0119812502926,1149.7750331915859,4749.0,89742.5,0,1
16350,79236,23,18372.16285602333,18752.395159682448,16988693.5,4516372.5,2,1
19,72764,24,1015.7836119542651,430.18398287127894,2895421.0,1764.0,0,1
12035,77476,8,1491.4060954029642,366.3021263730419,1397363.0,1126598.0,2,1
6518,75387,49,1450.0494279244815,0.0,20811.5,1063223.5,1,0
15283,78773,21,13240.8045878836,8000.496178644001,1764.0,1375405.0,0,8
16346,79236,23,8021.566415393177,11199.15434201349,100038543.0,8929071.5,3,0
2137,73518,19,19167.058573405637,19876.233695111572,3039297.5,3668634.0,2,1
8297,76006,5,1277.2507368384618,860.9803943093135,12342031.5,1061042.0,3,0
3636,74186,24,14840.743350060944,623.9859393799161,1764.0,918116.0,1,0
4020,74356,24,484.27002002738635,23.149505239638092,3455586.5,360697.0,2,3
3697,74230,6,2924.173961375362,5047.497165124915,5895685.0,2516229.0,1,3
6492,75384,7,5361.933424771481,42.46992262212276,421599.0,1767571.5,3,1
9668,76646,49,1478.5257748056322,2232.8577566904955,74380224.5,961181.5,0,1
8874,76279,23,9859.911749000394,9807.645181330314,2372271.5,5874123.5,1,0
11909,77445,24,1314.870864217308,0.0,20811.5,187608.0,0,1
3248,74035,25,11779.793213697296,10536.192679258942,2591961.5,1527933.5,0,2
2362,73643,22,19482.414965062235,623.9859393799161,1764.0,16374337.0,2,1
11436,77288,48,19482.414965062235,18751.829437765668,17027226.0,16374337.0,1,1
8939,76312,24,3986.1469228816222,160.71249583816527,1474150.0,1090655.0,3,2
8008,75916,23,3045.6393123862576,175.00697896584037,8929071.5,100038543.0,0,3
14485,78503,23,9129.320236418831,623.9859393799161,1764.0,20950873.5,0,0
8881,76279,23,1280.2435955579826,572.9279541782505,17027226.0,3569803.0,5,0
1450,73235,23,13151.127883963964,15774.711851270577,1496645.0,3611597.5,3,2
10051,76775,1,2856.739739217633,141.94173883448104,360697.0,174598311.5,5,2
12894,77811,24,18032.06910837277,18871.80351523405,1862032.5,2045057.0,2,1
2953,73928,7,12441.749153799963,16203.796590732882,1611846.0,653909.0,2,0
13339,78032,22,11589.637529782409,5510.603779616504,1216465.5,1764.0,0,0
14828,78611,8,2051.0010413176724,4045.8530876593586,6020799.5,918116.0,4,1
256,72832,2,1195.067478179544,388.95741785196805,12342031.5,12304091.0,3,2
1185,73168,24,1880.8291964887076,14.541631906200706,102172.0,2150468.5,0,1
13714,78175,12,553.7754282789066,11879.006300025352,1764.0,2202262.0,0,3
12602,77718,24,1803.4774866886348,72.43446697233925,4431441.0,1216465.5,0,4
5726,75082,24,10940.058458649442,34.91807312222891,1862032.5,2372271.5,1,1
14859,78670,7,13681.929968854982,16203.796590732882,1611846.0,7338218.5,0,1
15964,79113,23,1386.7101265564168,102.22782507513782,73020.0,713492.0,3,2
1384,73223,23,1361.6775542809146,175.00697896584037,8929071.5,1759166.0,0,1
12167,77529,2,17341.775487640465,16092.87044415466,30444730.5,2444434.5,5,0
5264,74820,23,17865.605197211695,135.97228148723485,1334333.5,1764.0,0,1
15995,79115,7,1428.96489730047,214.5237431421802,1236792.5,1562517.5,2,1
8428,76073,24,1406.7159743138286,121.93576995400299,3124858.5,3669364.5,0,2
13332,78030,24,7835.02973055367,305.0723830038477,293130137.0,656077.0,0,0
9953,76728,12,12405.100697345564,12509.839281710365,30538.5,338021.5,1,0
1694,73311,23,2356.7599876301842,586.2763644216968,10468969.0,24656196.0,1,1
5191,74799,24,19051.156631249316,18212.87090773455,17031145.5,2007297.0,2,1
8924,76283,23,422.02611883590197,335.7418181997719,16820282.0,360697.0,2,2
5731,75082,24,15521.886993613207,18291.962996664857,3879103.5,164073.5,4,1
5262,74820,23,977.3463023561987,33.96612150410076,1063223.5,961181.5,1,1
5890,75156,24,10304.386549723466,623.9859393799161,1764.0,18302353.0,0,1
10201,76846,7,2534.673612147858,81.2279192595655,5895685.0,6011601.0,2,1
11127,77172,24,8021.566415393177,9807.645181330314,2372271.5,8929071.5,2,0
5196,74810,24,320.8032543888081,301.2875654838331,3422098.5,4482436.0,0,0
6164,75219,18,1866.6713457188528,1077.1975681313152,15577990.0,8929071.5,0,1
581,72913,48,19051.156631249316,18032.06910837277,2045057.0,2007297.0,0,1
5565,74981,24,623.9859393799161,10381.902461516767,55203918.5,1764.0,0,1
1065,73132,34,10468.74613193163,19051.156631249316,2007297.0,67031366.5,1,0
10344,76917,7,3430.074841297136,14.158907296824914,5762058.0,31019153.0,2,2
7777,75837,23,19485.72105449331,379.5753600508985,10468969.0,1764.0,1,0
14283,78404,24,10381.902461516767,10763.900102748286,1968091.0,55203918.5,0,0
2355,73640,22,9899.628007670588,8520.109366672665,1862032.5,1764.0,0,3
1524,73261,50,566.7472447981687,364.8047189626395,2591961.5,1216465.5,2,0
5463,74913,43,2394.461167953448,2394.616509769698,108310.0,1475517.5,2,0
9818,76681,24,10468.74613193163,623.9859393799161,1764.0,67031366.5,0,0
10375,76919,24,6762.309899906245,289.73762597537865,14689717.0,17027226.0,0,3
12314,77577,23,1647.239066906219,23.562237757028196,3569803.0,656077.0,1,0
10889,77076,23,16092.87044415466,15696.83929005364,360697.0,30444730.5,1,1
958,73059,5,1259.5809664456215,737.2107251742254,2258091.0,1061042.0,3,0
15074,78739,40,4346.141078721956,2363.728562178315,50605.0,2895421.0,0,5
10589,77000,45,7888.1758114714,4809.904811646978,73020.0,61755.5,7,0
3584,74162,24,17293.4940138518,10381.902461516767,55203918.5,176661.5,0,0
9504,76578,7,15774.711851270577,16203.796590732882,1611846.0,1496645.0,2,2
12916,77811,2,15158.31220273433,130.16149547335345,3455586.5,1764.0,4,0
5599,74995,24,743.7974458682481,11509.725097277178,25539953.5,1474150.0,2,3
771,72989,24,623.9859393799161,18752.395159682448,16988693.5,1764.0,1,1
12562,77690,14,1825.5900286414478,667.3546868655511,3422098.5,421599.0,2,1
5197,74815,23,2710.2693666363552,451.50740175715174,4156070.5,9614972.0,0,0
6717,75470,21,10304.386549723466,623.9859393799161,1764.0,18302353.0,1,1
9438,76554,24,9501.445919445563,467.9885708050368,7338218.5,100038543.0,1,5
973,73063,24,19410.177468051967,18871.80351523405,1862032.5,27000921.0,2,1
13335,78031,22,8553.35813354002,13803.214576125605,14863850.0,17027226.0,0,3
13224,78007,7,3804.8461269721097,993.2155949488834,669429.0,4482436.0,0,0
9943,76725,27,15555.650668700191,15050.853831093787,5301009.5,1090655.0,1,2
4597,74526,23,1783.9427621107488,2741.5393382203333,74380224.5,626174.0,4,0
14040,78312,24,15126.23075888954,1383.877586977921,14521523.0,1764.0,1,0
15950,79112,23,1373.2598355316986,396.6960478450699,55203918.5,1968091.0,3,0
10931,77076,23,3796.3261123604107,45.039312377086254,307088.5,1676892.0,1,3
708,72965,24,9865.090214595786,454.2471148909617,12342031.5,1764.0,1,2
1267,73192,24,10536.192679258942,12405.100697345564,338021.5,2591961.5,3,1
2177,73560,24,4536.289790567341,11330.314170005737,25539953.5,5904854.0,2,2
10349,76917,24,12600.493320891574,131.16433310042902,10328576.5,25539953.5,2,1
785,72989,7,5007.892708405804,94.43510651325097,3329034.0,2745825.5,3,1
2052,73494,6,16577.813028837063,1999.6099798314044,5904854.0,1764.0,1,0
14769,78553,11,14206.233627990283,14290.350640686896,1562517.5,1871353.0,3,0
6178,75227,24,11905.324459166339,12197.09714840441,2202262.0,5381876.5,0,1
15301,78830,24,775.0026830874137,105.0648084001377,1698009.5,7161013.5,2,0
10924,77076,24,19482.414965062235,18951.55568688795,10328576.5,16374337.0,0,2
13437,78104,24,14594.627457503206,1385.404345103776,14521523.0,15577990.0,0,2
8306,76008,5,1277.2507368384618,723.0482598702966,12304091.0,1061042.0,6,0
2665,73801,24,1133.427516676239,141.94173883448104,360697.0,14521523.0,2,2
15236,78757,16,8021.566415393177,10381.902461516767,55203918.5,8929071.5,0,7
6119,75215,49,19550.620055157615,19490.556976353386,386603.0,102172.0,2,0
5022,74726,23,2764.665972131106,43.578231116987794,1562517.5,31019153.0,1,1
12121,77516,6,11485.541717018954,5750.9263002101425,1767571.5,1764.0,0,0
8146,75952,13,623.9859393799161,11554.808553777148,2770.5,1764.0,0,1
13127,77921,2,9795.259053844402,15050.853831093787,5301009.5,12342031.5,1,2
10925,77076,23,623.9859393799161,12605.196230563242,1837905.0,1764.0,4,0
5954,75176,24,18111.51212183999,15050.853831093787,5301009.5,4156070.5,1,1
14489,78503,23,15874.031788052487,143.05736055875337,1126598.0,1764.0,1,1
2197,73560,24,18212.87090773455,18708.619419587863,7552473.5,17031145.5,4,1
12746,77745,23,15632.681401391183,17257.297704276825,24656196.0,2745825.5,4,2
14338,78467,41,3551.9282460598324,2942.2310716953684,2525.0,49812.0,1,0
5611,74995,24,822.0757650641061,197.79288680613092,16374337.0,27000921.0,4,1
2239,73581,24,17225.25513619151,18212.87090773455,17031145.5,1678185.0,2,1
14244,78389,24,10071.525526782421,127.354198632063,2763952.0,338021.5,3,0
6465,75383,24,9128.657482550014,623.9859393799161,1764.0,1759166.0,0,2
10918,77076,24,14521.467960591288,17844.011981322717,11598629.5,3329034.0,0,1
11561,77354,24,10235.646975635336,396.6960478450699,55203918.5,1764.0,0,1
15151,78744,40,2496.5024053479815,5107.47541085188,1764.0,89742.5,1,1
14997,78676,24,1390.2125672005454,0.0,141161.5,4516372.5,0,0
7090,75590,23,15993.853286320244,157.32437897162328,853416.5,1764.0,1,0
14006,78310,49,2071.171312033041,4.396952303964789,1606363.5,1411273.0,2,1
12244,77573,23,4954.115302207347,513.2738822145398,25539953.5,14689717.0,3,0
5618,74995,24,15638.598987762174,10381.902461516767,55203918.5,5202198.0,1,0
3056,73988,24,4187.725506344828,1875.6713669996207,10468969.0,2159363.0,0,1
12583,77701,8,1048.1753465209038,246.03377379364034,2745825.5,2516229.0,1,0
1961,73427,23,886.8662529643141,164.4769345320128,7552473.5,386603.0,1,1
2323,73631,24,623.9859393799161,623.9859393799161,1764.0,1764.0,2,1
14204,78386,7,13600.667471952156,117.1993685928842,3611597.5,1764.0,0,0
15696,78961,13,12197.09714840441,12405.100697345564,338021.5,2202262.0,3,4
4249,74408,1,5943.532084143627,3583.298105364292,7717590.5,16820282.0,1,0
10128,76801,24,913.2181396679454,867.083559522712,4482436.0,673275.0,1,1
16502,79294,11,1048.7278690853634,669.7308742541356,620093.5,5762058.0,4,1
14217,78387,24,1802.0208954609352,244.2591203721547,918116.0,6020799.5,0,0
5374,74873,24,623.9859393799161,12605.196230563242,1837905.0,1764.0,1,3
14303,78417,25,3767.967692551644,1358.6954417721508,19827150.0,1216465.5,0,0
16482,79289,24,2175.5044860183675,2234.4924576798903,43823828.5,218250.0,4,0
13040,77876,8,5973.17808943586,2405.204136801825,4482436.0,2516229.0,1,2
1975,73452,11,713.5170660493021,149.89983272065922,620093.5,7338218.5,1,2
6468,75383,49,1558.73070209583,14.541631906200706,102172.0,4516372.5,1,2
2011,73474,24,17268.586547295665,16114.723805194177,1488700.0,8302037.0,2,2
11031,77096,11,13717.402107542834,1483.2914188158372,1871353.0,1764.0,0,3
268,72834,2,1595.3222287764395,206.83963700322758,8302037.0,360697.0,1,0
5087,74740,15,10468.74613193163,18509.444557634964,4338647.5,67031366.5,0,1
3713,74234,6,5047.497165124915,3580.3997928469926,3737082.0,5895685.0,3,0
10358,76919,49,3282.58002746849,221.35631870830355,3082588.0,27000921.0,1,3
350,72853,24,677.4499951587907,347.49744486717776,2516229.0,2159363.0,2,1
2970,73928,7,3032.60428908079,180.88573363540917,3422098.5,28228.5,3,1
5900,75162,24,16821.295511252694,18212.87090773455,17031145.5,3082588.0,6,0
9289,76458,24,17257.297704276825,623.9859393799161,1764.0,24656196.0,3,1
7503,75791,4,1119.281043086606,2519.6257055706196,19098968.0,6845750.5,0,0
751,72981,24,14133.807292710408,17257.297704276825,24656196.0,5895685.0,2,1
14771,78553,11,14133.807292710408,623.9859393799161,1764.0,5895685.0,3,1
7463,75751,23,1133.427516676239,0.0,1090655.0,14521523.0,2,0
3756,74253,19,18372.16285602333,17594.48351885597,446770.0,4516372.5,0,2
14218,78387,7,6925.7067500044695,212.97779782588864,5202198.0,564041.0,7,1
12471,77654,24,18591.15433036202,18751.829437765668,17027226.0,1551240.0,2,0
10639,77006,24,9807.645181330314,10790.462076580345,1334332.5,2372271.5,0,2
33,72769,24,12405.100697345564,10610.282790473677,1216465.5,338021.5,2,1
9246,76424,6,2038.2453236668598,2383.815475356806,5202198.0,31019153.0,1,0
6225,75254,49,4030.8695589017957,38.46637648259383,656077.0,74380224.5,0,2
7687,75825,23,913.2181396679454,867.083559522712,4482436.0,673275.0,1,2
14953,78675,24,18444.320347951867,19358.57304505898,38127.0,1006387.0,0,1
211,72820,24,372.9313735436394,62.481797821645024,2763952.0,8302037.0,0,0
7470,75751,23,10861.502243758563,623.9859393799161,1764.0,131679.5,1,1
1908,73406,24,694.5098206548157,308.09475477541775,5895685.0,3329034.0,0,0
11899,77445,24,9688.578173162374,10763.900102748286,1968091.0,15577990.0,0,0
3167,74012,24,10763.900102748286,10536.192679258942,2591961.5,1968091.0,1,2
1863,73388,23,2121.3294481501857,332.32975011856445,5874123.5,6141603.5,1,5
11574,77354,24,18708.619419587863,19490.556976353386,386603.0,7552473.5,4,3
2438,73707,24,3042.296177438796,1640.645379400906,100038543.0,2372271.5,0,1
